geo,Año,Ciclo,Áreas cosechadas
15690,2021,Transitorio,30.000000
15690,2021,Transitorio,3.000000
15690,2021,Transitorio,2.000000
15690,2021,Transitorio,3.000000
15690,2021,Transitorio,1.000000
15690,2021,Transitorio,2.000000
15690,2021,Transitorio,15.000000
15693,2021,Permanente,4.000000
15693,2021,Permanente,9.000000
15693,2021,Transitorio,2.000000
15693,2021,Transitorio,2.000000
15693,2021,Transitorio,23.000000
15693,2021,Transitorio,9.000000
15693,2021,Transitorio,2.000000
15693,2021,Transitorio,4.000000
15693,2021,Transitorio,6.000000
15693,2021,Transitorio,6.000000
15693,2021,Transitorio,9.000000
15693,2021,Transitorio,12.000000
15693,2021,Transitorio,5.000000
15693,2021,Transitorio,29.000000
15693,2021,Transitorio,36.000000
15693,2021,Transitorio,3.000000
15693,2021,Transitorio,3.000000
15693,2021,Transitorio,18.000000
15693,2021,Transitorio,6.000000
15693,2021,Transitorio,3.000000
15693,2021,Transitorio,5.000000
15693,2021,Transitorio,7.000000
15693,2021,Transitorio,5.000000
15693,2021,Transitorio,9.000000
15693,2021,Transitorio,12.000000
15693,2021,Transitorio,4.000000
15693,2021,Transitorio,40.000000
15693,2021,Transitorio,25.000000
15696,2021,Permanente,3.000000
15696,2021,Permanente,8.000000
15696,2021,Permanente,1.000000
15696,2021,Transitorio,65.000000
15696,2021,Transitorio,35.000000
15696,2021,Transitorio,10.000000
15696,2021,Transitorio,50.000000
15720,2021,Permanente,0.500000
15720,2021,Permanente,0.500000
15720,2021,Permanente,14.000000
15720,2021,Permanente,0.500000
15720,2021,Permanente,3.000000
15720,2021,Permanente,0.500000
15720,2021,Permanente,0.500000
15720,2021,Permanente,2.000000
15720,2021,Transitorio,1.000000
15720,2021,Transitorio,2.000000
15720,2021,Transitorio,0.500000
15720,2021,Transitorio,1.000000
15720,2021,Transitorio,5.000000
15720,2021,Transitorio,60.000000
15720,2021,Transitorio,1.000000
15720,2021,Transitorio,1.000000
15720,2021,Transitorio,2.000000
15720,2021,Transitorio,0.500000
15720,2021,Transitorio,1.000000
15720,2021,Transitorio,3.000000
15720,2021,Transitorio,1.000000
15723,2021,Permanente,1.000000
15723,2021,Transitorio,0.500000
15723,2021,Transitorio,1.500000
15723,2021,Transitorio,6.000000
15723,2021,Transitorio,0.500000
15723,2021,Transitorio,0.500000
15740,2021,Permanente,1.000000
15740,2021,Permanente,2.000000
15740,2021,Permanente,2.000000
15740,2021,Transitorio,340.000000
15740,2021,Transitorio,38.000000
15740,2021,Transitorio,65.000000
15740,2021,Transitorio,350.000000
15740,2021,Transitorio,7.000000
15740,2021,Transitorio,5.000000
15740,2021,Transitorio,8.000000
15740,2021,Transitorio,3700.000000
15740,2021,Transitorio,65.000000
15740,2021,Transitorio,320.000000
15740,2021,Transitorio,40.000000
15740,2021,Transitorio,60.000000
15740,2021,Transitorio,270.000000
15740,2021,Transitorio,6.000000
15740,2021,Transitorio,4.000000
15740,2021,Transitorio,7.000000
15740,2021,Transitorio,3500.000000
15740,2021,Transitorio,50.000000
15753,2021,Permanente,9.000000
15753,2021,Permanente,10.000000
15753,2021,Permanente,20.000000
15753,2021,Permanente,2.000000
15753,2021,Permanente,10.000000
15753,2021,Permanente,6.000000
15753,2021,Permanente,5.000000
15753,2021,Permanente,13.000000
15753,2021,Permanente,18.000000
15753,2021,Permanente,5.000000
15753,2021,Permanente,7.000000
15753,2021,Permanente,10.000000
15753,2021,Permanente,8.000000
15753,2021,Permanente,19.000000
15753,2021,Permanente,5.000000
15753,2021,Permanente,5.000000
15753,2021,Transitorio,2.000000
15753,2021,Transitorio,15.000000
15753,2021,Transitorio,7.000000
15753,2021,Transitorio,20.000000
15753,2021,Transitorio,15.000000
15753,2021,Transitorio,20.000000
15753,2021,Transitorio,15.000000
15753,2021,Transitorio,4.000000
15753,2021,Transitorio,15.000000
15753,2021,Transitorio,20.000000
15755,2021,Permanente,8.000000
15755,2021,Permanente,4.000000
15755,2021,Transitorio,155.000000
15755,2021,Transitorio,40.000000
15755,2021,Transitorio,290.000000
15755,2021,Transitorio,6.000000
15755,2021,Transitorio,45.000000
15755,2021,Transitorio,10.000000
15755,2021,Transitorio,210.000000
15755,2021,Transitorio,4.000000
15757,2021,Permanente,2.000000
15757,2021,Permanente,0.500000
15757,2021,Permanente,1.000000
15757,2021,Transitorio,3.000000
15757,2021,Transitorio,3.500000
15757,2021,Transitorio,0.500000
15757,2021,Transitorio,27.000000
15757,2021,Transitorio,5.000000
15757,2021,Transitorio,2.000000
15757,2021,Transitorio,27.000000
15759,2021,Transitorio,2.500000
15759,2021,Permanente,5.000000
15759,2021,Permanente,0.300000
15759,2021,Permanente,2.000000
15759,2021,Permanente,3.000000
15759,2021,Permanente,0.200000
15759,2021,Permanente,0.200000
15759,2021,Permanente,0.500000
15759,2021,Transitorio,20.000000
15759,2021,Transitorio,18.000000
15759,2021,Transitorio,4.000000
15759,2021,Transitorio,5.000000
15759,2021,Transitorio,220.000000
15759,2021,Transitorio,2.500000
15759,2021,Transitorio,12.000000
15759,2021,Transitorio,12.000000
15759,2021,Transitorio,4.500000
15759,2021,Transitorio,4.500000
15759,2021,Transitorio,4.000000
15759,2021,Transitorio,200.000000
15759,2021,Transitorio,1.500000
15761,2021,Permanente,7.000000
15761,2021,Permanente,1.000000
15761,2021,Transitorio,2.000000
15761,2021,Transitorio,11.000000
15761,2021,Transitorio,7.000000
15761,2021,Transitorio,12.000000
15761,2021,Transitorio,1.000000
15761,2021,Transitorio,8.000000
15761,2021,Transitorio,3.000000
15761,2021,Transitorio,5.000000
15762,2021,Transitorio,16.000000
15762,2021,Transitorio,92.000000
15762,2021,Transitorio,6.000000
15762,2021,Transitorio,18.000000
15762,2021,Transitorio,200.000000
15762,2021,Transitorio,7.000000
15762,2021,Transitorio,50.000000
15762,2021,Transitorio,6.000000
15762,2021,Transitorio,18.000000
15762,2021,Transitorio,200.000000
15763,2021,Permanente,140.000000
15763,2021,Permanente,68.000000
15763,2021,Permanente,51.000000
15763,2021,Permanente,13.000000
15763,2021,Transitorio,470.000000
15763,2021,Transitorio,50.000000
15764,2021,Permanente,24.000000
15764,2021,Transitorio,12.000000
15764,2021,Transitorio,1.500000
15764,2021,Transitorio,2.800000
15764,2021,Transitorio,5.000000
15764,2021,Transitorio,3.000000
15764,2021,Transitorio,160.000000
15764,2021,Transitorio,15.000000
15764,2021,Transitorio,400.000000
15764,2021,Transitorio,240.000000
15764,2021,Transitorio,15.000000
15764,2021,Transitorio,2.000000
15764,2021,Transitorio,9.000000
15764,2021,Transitorio,6.000000
15764,2021,Transitorio,1.800000
15764,2021,Transitorio,109.000000
15764,2021,Transitorio,10.000000
15764,2021,Transitorio,590.000000
15764,2021,Transitorio,545.000000
15774,2021,Permanente,2.800000
15774,2021,Permanente,2.700000
15774,2021,Permanente,18.000000
15774,2021,Permanente,2.700000
15774,2021,Permanente,4.000000
15774,2021,Permanente,5.000000
15774,2021,Permanente,3.200000
15774,2021,Permanente,4.100000
15774,2021,Permanente,4.300000
15774,2021,Transitorio,7.000000
15774,2021,Transitorio,30.000000
15774,2021,Transitorio,1.700000
15774,2021,Transitorio,180.000000
15774,2021,Transitorio,3.000000
15774,2021,Transitorio,7.000000
15774,2021,Transitorio,29.000000
15774,2021,Transitorio,1.000000
15774,2021,Transitorio,31.000000
15774,2021,Transitorio,3.000000
15776,2021,Permanente,5.000000
15776,2021,Permanente,3.000000
15776,2021,Permanente,3.000000
15776,2021,Permanente,72.800000
15776,2021,Permanente,13.000000
15776,2021,Permanente,60.000000
15776,2021,Permanente,0.700000
15776,2021,Permanente,20.300000
15776,2021,Permanente,5.000000
15776,2021,Permanente,10.000000
15776,2021,Transitorio,12.000000
15776,2021,Transitorio,8.600000
15776,2021,Transitorio,133.000000
15776,2021,Transitorio,8.000000
15776,2021,Transitorio,120.000000
15776,2021,Transitorio,42.000000
15776,2021,Transitorio,16.380000
15776,2021,Transitorio,172.900000
15776,2021,Transitorio,5.000000
15776,2021,Transitorio,73.200000
15778,2021,Permanente,0.000000
15778,2021,Permanente,3.000000
15778,2021,Permanente,0.000000
15778,2021,Permanente,2.000000
15778,2021,Permanente,0.000000
15778,2021,Permanente,8.500000
15778,2021,Permanente,2.000000
15778,2021,Permanente,2.000000
15778,2021,Permanente,0.000000
15778,2021,Permanente,4.500000
15778,2021,Transitorio,4.000000
15778,2021,Transitorio,5.000000
15778,2021,Transitorio,3.000000
15778,2021,Transitorio,3.000000
15778,2021,Transitorio,1.000000
15778,2021,Transitorio,3.000000
15778,2021,Transitorio,4.000000
15778,2021,Transitorio,7.000000
15778,2021,Transitorio,2.000000
15778,2021,Transitorio,2.000000
15778,2021,Transitorio,3.000000
15778,2021,Transitorio,1.000000
15790,2021,Permanente,1.000000
15790,2021,Permanente,3.000000
15790,2021,Permanente,1.000000
15790,2021,Permanente,1.000000
15790,2021,Permanente,2.000000
15790,2021,Transitorio,4.800000
15790,2021,Transitorio,9.700000
15790,2021,Transitorio,29.700000
15790,2021,Transitorio,4.600000
15790,2021,Transitorio,3.800000
15790,2021,Transitorio,9.500000
15790,2021,Transitorio,24.600000
15790,2021,Transitorio,2.900000
15798,2021,Permanente,5.000000
15798,2021,Permanente,4.000000
15798,2021,Permanente,6.000000
15798,2021,Permanente,9.000000
15798,2021,Transitorio,5.000000
15798,2021,Transitorio,3.000000
15798,2021,Transitorio,25.000000
15798,2021,Transitorio,12.000000
15798,2021,Transitorio,7.000000
15798,2021,Transitorio,18.000000
15798,2021,Transitorio,20.000000
15798,2021,Transitorio,22.000000
15798,2021,Transitorio,5.000000
15798,2021,Transitorio,3.000000
15798,2021,Transitorio,25.000000
15798,2021,Transitorio,12.000000
15798,2021,Transitorio,7.000000
15798,2021,Transitorio,18.000000
15798,2021,Transitorio,20.000000
15804,2021,Permanente,4.000000
15804,2021,Permanente,107.000000
15804,2021,Permanente,16.000000
15804,2021,Permanente,25.000000
15804,2021,Permanente,52.000000
15804,2021,Permanente,26.000000
15804,2021,Permanente,270.000000
15804,2021,Permanente,606.000000
15804,2021,Permanente,40.000000
15804,2021,Permanente,25.000000
15804,2021,Transitorio,20.000000
15804,2021,Transitorio,62.000000
15804,2021,Transitorio,145.000000
15804,2021,Transitorio,10.000000
15804,2021,Transitorio,6.000000
15804,2021,Transitorio,50.000000
15804,2021,Transitorio,42.000000
15806,2021,Permanente,2.000000
15806,2021,Permanente,23.000000
15806,2021,Permanente,3.000000
15806,2021,Transitorio,1.000000
15806,2021,Transitorio,2.000000
15806,2021,Transitorio,180.000000
15806,2021,Transitorio,90.000000
15806,2021,Transitorio,30.000000
15806,2021,Transitorio,45.000000
15806,2021,Transitorio,1.000000
15806,2021,Transitorio,150.000000
15806,2021,Transitorio,95.000000
15806,2021,Transitorio,30.000000
15806,2021,Transitorio,35.000000
15808,2021,Permanente,9.000000
15808,2021,Permanente,3.000000
15808,2021,Permanente,7.000000
15808,2021,Permanente,2.000000
15808,2021,Permanente,2.500000
15808,2021,Permanente,4.400000
15808,2021,Transitorio,10.000000
15808,2021,Transitorio,3.000000
15808,2021,Transitorio,24.000000
15808,2021,Transitorio,7.000000
15808,2021,Transitorio,0.400000
15808,2021,Transitorio,22.000000
15808,2021,Transitorio,2.000000
15808,2021,Transitorio,3.000000
15808,2021,Transitorio,2.000000
15808,2021,Transitorio,25.000000
15808,2021,Transitorio,2.000000
15808,2021,Transitorio,0.500000
15808,2021,Transitorio,8.000000
15808,2021,Transitorio,2.000000
15810,2021,Permanente,3.000000
15810,2021,Permanente,110.000000
15810,2021,Permanente,4.000000
15810,2021,Transitorio,9.000000
15810,2021,Transitorio,9.000000
15810,2021,Transitorio,5.000000
15810,2021,Transitorio,5.000000
15810,2021,Transitorio,3.000000
15810,2021,Transitorio,1.000000
15810,2021,Transitorio,3.000000
15810,2021,Transitorio,5.000000
15810,2021,Transitorio,14.000000
15810,2021,Transitorio,3.000000
15810,2021,Transitorio,3.000000
15810,2021,Transitorio,1.000000
15810,2021,Transitorio,1.000000
15814,2021,Permanente,38.000000
15814,2021,Transitorio,418.000000
15814,2021,Transitorio,113.000000
15814,2021,Transitorio,468.000000
15814,2021,Transitorio,32.000000
15814,2021,Transitorio,1538.000000
15814,2021,Transitorio,50.000000
15814,2021,Transitorio,12.000000
15814,2021,Transitorio,92.000000
15814,2021,Transitorio,120.000000
15814,2021,Transitorio,13.600000
15814,2021,Transitorio,900.000000
15816,2021,Permanente,0.000000
15816,2021,Permanente,74.000000
15816,2021,Permanente,460.000000
15816,2021,Transitorio,4.000000
15816,2021,Transitorio,4.000000
15816,2021,Transitorio,60.000000
15816,2021,Transitorio,40.000000
15820,2021,Permanente,1.250000
15820,2021,Permanente,1.090000
15820,2021,Permanente,0.560000
15820,2021,Permanente,2.100000
15820,2021,Permanente,15.000000
15820,2021,Transitorio,4.000000
15820,2021,Transitorio,14.000000
15820,2021,Transitorio,11.000000
15820,2021,Transitorio,70.000000
15820,2021,Transitorio,6.000000
15820,2021,Transitorio,6.000000
15820,2021,Transitorio,6.000000
15820,2021,Transitorio,10.000000
15820,2021,Transitorio,27.000000
15822,2021,Permanente,5.000000
15822,2021,Transitorio,4.000000
15822,2021,Transitorio,95.000000
15822,2021,Transitorio,4.000000
15822,2021,Transitorio,170.000000
15822,2021,Transitorio,3.000000
15822,2021,Transitorio,95.000000
15822,2021,Transitorio,11.000000
15822,2021,Transitorio,280.000000
15832,2021,Permanente,139.000000
15832,2021,Permanente,4.000000
15832,2021,Permanente,265.000000
15832,2021,Permanente,399.000000
15832,2021,Permanente,29.000000
15832,2021,Permanente,111.000000
15832,2021,Permanente,9.000000
15832,2021,Permanente,89.000000
15832,2021,Transitorio,38.000000
15832,2021,Transitorio,30.000000
15835,2021,Permanente,142.000000
15835,2021,Permanente,338.000000
15835,2021,Permanente,52.000000
15835,2021,Permanente,45.000000
15835,2021,Permanente,7.000000
15835,2021,Permanente,23.000000
15835,2021,Transitorio,10.000000
15835,2021,Transitorio,10.000000
15835,2021,Transitorio,5.000000
15835,2021,Transitorio,10.000000
15835,2021,Transitorio,280.000000
15835,2021,Transitorio,8.000000
15835,2021,Transitorio,7.000000
15835,2021,Transitorio,6.000000
15835,2021,Transitorio,10.000000
15835,2021,Transitorio,250.000000
15837,2021,Permanente,5.000000
15837,2021,Permanente,13.000000
15837,2021,Permanente,36.000000
15837,2021,Permanente,53.000000
15837,2021,Permanente,2.000000
15837,2021,Permanente,5.000000
15837,2021,Permanente,8.000000
15837,2021,Permanente,2.000000
15837,2021,Transitorio,80.000000
15837,2021,Transitorio,25.000000
15837,2021,Transitorio,13.000000
15837,2021,Transitorio,40.000000
15837,2021,Transitorio,90.000000
15837,2021,Transitorio,2.000000
15837,2021,Transitorio,2.000000
15837,2021,Transitorio,3.000000
15837,2021,Transitorio,130.000000
15837,2021,Transitorio,20.000000
15837,2021,Transitorio,15.000000
15837,2021,Transitorio,9.000000
15837,2021,Transitorio,30.000000
15837,2021,Transitorio,40.000000
15839,2021,Permanente,5.000000
15839,2021,Permanente,4.000000
15839,2021,Permanente,2.000000
15839,2021,Permanente,4.000000
15839,2021,Permanente,0.500000
15839,2021,Transitorio,2.500000
15839,2021,Transitorio,4.500000
15839,2021,Transitorio,0.500000
15839,2021,Transitorio,22.000000
15839,2021,Transitorio,2.000000
15839,2021,Transitorio,503.000000
15839,2021,Transitorio,27.000000
15839,2021,Transitorio,3.400000
15839,2021,Transitorio,0.600000
15839,2021,Transitorio,0.500000
15839,2021,Transitorio,9.000000
15839,2021,Transitorio,4.500000
15839,2021,Transitorio,445.000000
15839,2021,Transitorio,36.000000
15842,2021,Permanente,0.000000
15842,2021,Permanente,2.000000
15842,2021,Permanente,0.000000
15842,2021,Permanente,103.000000
15842,2021,Permanente,0.000000
15842,2021,Permanente,2.000000
15842,2021,Permanente,2.000000
15842,2021,Permanente,0.500000
15842,2021,Permanente,0.500000
15842,2021,Permanente,9.000000
15842,2021,Permanente,26.500000
15842,2021,Permanente,33.500000
15842,2021,Transitorio,0.100000
15842,2021,Transitorio,3.000000
15842,2021,Transitorio,518.000000
15842,2021,Transitorio,7.000000
15842,2021,Transitorio,699.000000
15842,2021,Transitorio,6.000000
15861,2021,Permanente,20.000000
15861,2021,Permanente,2.000000
15861,2021,Permanente,8.000000
15861,2021,Permanente,20.000000
15861,2021,Permanente,40.000000
15861,2021,Transitorio,40.000000
15861,2021,Transitorio,800.000000
15861,2021,Transitorio,7.000000
15861,2021,Transitorio,13.000000
15861,2021,Transitorio,1600.000000
15861,2021,Transitorio,80.000000
15861,2021,Transitorio,32.000000
15861,2021,Transitorio,680.000000
15861,2021,Transitorio,9.000000
15861,2021,Transitorio,10.000000
15861,2021,Transitorio,2100.000000
15861,2021,Transitorio,100.000000
15879,2021,Permanente,0.900000
15879,2021,Permanente,3.800000
15879,2021,Permanente,5.200000
15879,2021,Permanente,0.500000
15879,2021,Permanente,12.200000
15879,2021,Permanente,9.500000
15879,2021,Permanente,11.000000
15879,2021,Transitorio,1.000000
15879,2021,Transitorio,1.600000
15879,2021,Transitorio,3.700000
15879,2021,Transitorio,8.800000
15879,2021,Transitorio,380.800000
15879,2021,Transitorio,24.500000
15879,2021,Transitorio,1.500000
15879,2021,Transitorio,3.400000
15879,2021,Transitorio,3.500000
15879,2021,Transitorio,388.000000
15879,2021,Transitorio,24.500000
15897,2021,Permanente,0.000000
15897,2021,Permanente,4.500000
15897,2021,Permanente,14.000000
15897,2021,Permanente,6.000000
15897,2021,Permanente,5.000000
15897,2021,Permanente,0.000000
15897,2021,Permanente,30.000000
15897,2021,Transitorio,4.000000
15897,2021,Transitorio,4.000000
15001,2022,Permanente,2.000000
15001,2022,Transitorio,40.000000
15001,2022,Transitorio,20.000000
15001,2022,Transitorio,80.000000
15001,2022,Transitorio,150.000000
15001,2022,Transitorio,180.000000
15001,2022,Transitorio,1620.000000
15001,2022,Transitorio,203.000000
15001,2022,Transitorio,77.000000
15001,2022,Transitorio,48.000000
15001,2022,Transitorio,90.000000
15001,2022,Transitorio,185.000000
15001,2022,Transitorio,560.000000
15001,2022,Transitorio,58.000000
15022,2022,Permanente,3.000000
15022,2022,Permanente,7.000000
15022,2022,Transitorio,2.000000
15022,2022,Transitorio,3.000000
15022,2022,Transitorio,0.000000
15022,2022,Transitorio,2.000000
15022,2022,Transitorio,16.000000
15022,2022,Transitorio,3.000000
15022,2022,Transitorio,3.000000
15022,2022,Transitorio,1.500000
15022,2022,Transitorio,2.000000
15022,2022,Transitorio,4.500000
15022,2022,Transitorio,8.000000
15047,2022,Permanente,2.500000
15047,2022,Permanente,2.450000
15047,2022,Permanente,2.750000
15047,2022,Permanente,0.500000
15047,2022,Permanente,3.800000
15047,2022,Permanente,1.000000
15047,2022,Permanente,1.240000
15047,2022,Permanente,0.500000
15047,2022,Permanente,0.450000
15047,2022,Transitorio,1500.000000
15047,2022,Transitorio,4.000000
15047,2022,Transitorio,115.000000
15047,2022,Transitorio,17.000000
15047,2022,Transitorio,1450.000000
15047,2022,Transitorio,5.000000
15047,2022,Transitorio,7.000000
15047,2022,Transitorio,3.000000
15051,2022,Permanente,5.000000
15051,2022,Permanente,15.000000
15051,2022,Permanente,6.000000
15051,2022,Permanente,93.000000
15051,2022,Permanente,13.000000
15051,2022,Permanente,12.000000
15051,2022,Transitorio,2.000000
15051,2022,Transitorio,1240.000000
15051,2022,Transitorio,2.000000
15051,2022,Transitorio,478.000000
15087,2022,Permanente,2.000000
15087,2022,Permanente,2.000000
15087,2022,Permanente,3.000000
15087,2022,Permanente,1.000000
15087,2022,Permanente,4.000000
15087,2022,Permanente,3.000000
15087,2022,Permanente,6.000000
15087,2022,Transitorio,10.000000
15087,2022,Transitorio,3.000000
15087,2022,Transitorio,3.000000
15087,2022,Transitorio,30.000000
15087,2022,Transitorio,7.000000
15087,2022,Transitorio,300.000000
15087,2022,Transitorio,42.000000
15087,2022,Transitorio,10.000000
15087,2022,Transitorio,3.800000
15087,2022,Transitorio,3.000000
15087,2022,Transitorio,29.000000
15087,2022,Transitorio,5.000000
15087,2022,Transitorio,300.000000
15087,2022,Transitorio,42.000000
15090,2022,Permanente,3.000000
15090,2022,Permanente,5.000000
15090,2022,Permanente,14.000000
15090,2022,Permanente,6.000000
15090,2022,Permanente,4.000000
15090,2022,Transitorio,7.000000
15090,2022,Transitorio,2.000000
15090,2022,Transitorio,8.000000
15090,2022,Transitorio,6.000000
15090,2022,Transitorio,2.000000
15090,2022,Transitorio,3.000000
15092,2022,Permanente,6.000000
15092,2022,Permanente,2.000000
15092,2022,Permanente,1.000000
15092,2022,Permanente,3.000000
15092,2022,Permanente,7.000000
15092,2022,Transitorio,3.000000
15092,2022,Transitorio,9.000000
15092,2022,Transitorio,16.000000
15092,2022,Transitorio,2.000000
15092,2022,Transitorio,12.000000
15092,2022,Transitorio,7.000000
15092,2022,Transitorio,5.000000
15092,2022,Transitorio,2.000000
15092,2022,Transitorio,43.000000
15092,2022,Transitorio,4.000000
15097,2022,Permanente,11.500000
15097,2022,Permanente,0.700000
15097,2022,Permanente,2.210000
15097,2022,Permanente,6.050000
15097,2022,Permanente,22.520000
15097,2022,Permanente,15.000000
15097,2022,Permanente,0.510000
15097,2022,Permanente,62.000000
15097,2022,Permanente,30.000000
15097,2022,Transitorio,40.000000
15097,2022,Transitorio,5.000000
15097,2022,Transitorio,5.000000
15097,2022,Transitorio,35.000000
15097,2022,Transitorio,25.000000
15097,2022,Transitorio,13.000000
15097,2022,Transitorio,4.000000
15097,2022,Transitorio,40.000000
15104,2022,Permanente,16.000000
15104,2022,Permanente,6.000000
15104,2022,Permanente,3.000000
15104,2022,Transitorio,6.000000
15104,2022,Transitorio,110.000000
15104,2022,Transitorio,160.000000
15104,2022,Transitorio,190.000000
15104,2022,Transitorio,150.000000
15104,2022,Transitorio,140.000000
15104,2022,Transitorio,170.000000
15106,2022,Permanente,31.000000
15106,2022,Permanente,93.500000
15106,2022,Permanente,310.000000
15106,2022,Permanente,92.000000
15106,2022,Permanente,40.500000
15106,2022,Permanente,54.500000
15106,2022,Permanente,59.000000
15106,2022,Transitorio,5.000000
15106,2022,Transitorio,7.000000
15109,2022,Permanente,58.000000
15109,2022,Permanente,17.000000
15109,2022,Permanente,12.000000
15109,2022,Permanente,26.000000
15109,2022,Permanente,73.000000
15109,2022,Permanente,12.000000
15109,2022,Permanente,105.000000
15109,2022,Permanente,92.000000
15109,2022,Transitorio,19.000000
15109,2022,Transitorio,8.000000
15109,2022,Transitorio,19.000000
15109,2022,Transitorio,19.000000
15109,2022,Transitorio,6.000000
15109,2022,Transitorio,22.000000
15114,2022,Permanente,1.000000
15114,2022,Permanente,1.000000
15114,2022,Permanente,0.000000
15114,2022,Transitorio,1.000000
15114,2022,Transitorio,3.000000
15114,2022,Transitorio,1.000000
15114,2022,Transitorio,2.500000
15114,2022,Transitorio,7.000000
15114,2022,Transitorio,2.800000
15131,2022,Permanente,20.000000
15131,2022,Permanente,4.000000
15131,2022,Permanente,6.000000
15131,2022,Permanente,20.000000
15131,2022,Permanente,15.000000
15131,2022,Transitorio,10.000000
15131,2022,Transitorio,30.000000
15131,2022,Transitorio,108.000000
15131,2022,Transitorio,125.000000
15131,2022,Transitorio,8.000000
15131,2022,Transitorio,30.000000
15131,2022,Transitorio,80.000000
15131,2022,Transitorio,90.000000
15135,2022,Permanente,9.500000
15135,2022,Permanente,2.000000
15135,2022,Permanente,0.420000
15135,2022,Permanente,112.000000
15135,2022,Transitorio,50.000000
15135,2022,Transitorio,51.000000
15135,2022,Transitorio,32.000000
15162,2022,Permanente,2.270000
15162,2022,Permanente,2.270000
15162,2022,Transitorio,3.000000
15162,2022,Transitorio,4.000000
15162,2022,Transitorio,72.000000
15162,2022,Transitorio,1.000000
15162,2022,Transitorio,4.000000
15162,2022,Transitorio,5.000000
15162,2022,Transitorio,36.000000
15172,2022,Permanente,27.000000
15172,2022,Permanente,2.000000
15172,2022,Permanente,0.000000
15172,2022,Permanente,18.000000
15172,2022,Permanente,2.000000
15172,2022,Transitorio,9.000000
15172,2022,Transitorio,1.000000
15172,2022,Transitorio,4.000000
15172,2022,Transitorio,8.000000
15172,2022,Transitorio,1.000000
15172,2022,Transitorio,5.000000
15172,2022,Transitorio,1.000000
15172,2022,Transitorio,2.000000
15172,2022,Transitorio,1.000000
15172,2022,Transitorio,4.000000
15176,2022,Permanente,9.000000
15176,2022,Permanente,3.000000
15176,2022,Permanente,8.000000
15176,2022,Permanente,20.000000
15176,2022,Permanente,27.000000
15176,2022,Permanente,45.500000
15176,2022,Transitorio,230.000000
15176,2022,Transitorio,50.000000
15176,2022,Transitorio,320.000000
15176,2022,Transitorio,50.000000
15180,2022,Permanente,40.000000
15180,2022,Permanente,4.000000
15180,2022,Permanente,6.000000
15180,2022,Permanente,9.000000
15180,2022,Permanente,4.000000
15180,2022,Transitorio,18.000000
15180,2022,Transitorio,25.000000
15180,2022,Transitorio,80.000000
15180,2022,Transitorio,0.000000
15180,2022,Transitorio,28.000000
15180,2022,Transitorio,55.000000
15183,2022,Permanente,58.000000
15183,2022,Permanente,1.000000
15183,2022,Permanente,10.000000
15183,2022,Permanente,1.000000
15183,2022,Permanente,1.000000
15183,2022,Permanente,1.000000
15183,2022,Permanente,4.000000
15183,2022,Permanente,1.000000
15183,2022,Permanente,7.000000
15183,2022,Transitorio,14.000000
15183,2022,Transitorio,19.000000
15183,2022,Transitorio,29.000000
15183,2022,Transitorio,8.000000
15183,2022,Transitorio,30.000000
15183,2022,Transitorio,37.000000
15185,2022,Permanente,0.450000
15185,2022,Permanente,11.800000
15185,2022,Permanente,5.200000
15185,2022,Permanente,7.500000
15185,2022,Permanente,2.300000
15185,2022,Permanente,7.700000
15185,2022,Permanente,29.300000
15185,2022,Permanente,0.300000
15185,2022,Transitorio,64.000000
15185,2022,Transitorio,9.000000
15187,2022,Transitorio,47.000000
15187,2022,Transitorio,90.000000
15187,2022,Transitorio,6.000000
15187,2022,Transitorio,0.000000
15187,2022,Transitorio,8.000000
15187,2022,Transitorio,2.000000
15187,2022,Transitorio,14.000000
15187,2022,Transitorio,4.000000
15187,2022,Transitorio,25.000000
15187,2022,Transitorio,1.000000
15187,2022,Transitorio,43.000000
15187,2022,Transitorio,6.000000
15187,2022,Transitorio,1.000000
15187,2022,Transitorio,70.000000
15189,2022,Permanente,35.000000
15189,2022,Permanente,56.000000
15189,2022,Permanente,56.000000
15189,2022,Permanente,122.000000
15189,2022,Permanente,113.000000
15189,2022,Transitorio,0.750000
15189,2022,Transitorio,30.000000
15189,2022,Transitorio,260.000000
15189,2022,Transitorio,0.750000
15189,2022,Transitorio,300.000000
15204,2022,Permanente,9.000000
15204,2022,Permanente,62.000000
15204,2022,Permanente,40.000000
15204,2022,Permanente,123.000000
15204,2022,Permanente,9.000000
15204,2022,Permanente,12.000000
15204,2022,Permanente,69.000000
15204,2022,Permanente,5.000000
15204,2022,Transitorio,20.000000
15204,2022,Transitorio,12.000000
15204,2022,Transitorio,11.000000
15204,2022,Transitorio,18.000000
15204,2022,Transitorio,520.000000
15204,2022,Transitorio,30.000000
15204,2022,Transitorio,18.000000
15204,2022,Transitorio,12.000000
15204,2022,Transitorio,25.000000
15204,2022,Transitorio,700.000000
15212,2022,Permanente,103.000000
15212,2022,Permanente,10.000000
15212,2022,Permanente,79.000000
15212,2022,Permanente,300.000000
15212,2022,Permanente,9.000000
15212,2022,Permanente,202.000000
15212,2022,Permanente,8.000000
15212,2022,Permanente,128.000000
15212,2022,Transitorio,35.000000
15212,2022,Transitorio,45.000000
15215,2022,Permanente,2.000000
15215,2022,Permanente,0.700000
15215,2022,Permanente,9.900000
15215,2022,Permanente,1.000000
15215,2022,Permanente,10.000000
